SMILES,Pred_Score
COc1c(F)cc(F)cc1-n1cc(F)c(O)nc1=N,0.7444334
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3cc[n+]4ncccc34)CS[C@H]12)c1nsc(N)n1,0.744410506
N[C@H]1CN(C(=S)Nc2c(F)cc(F)cc2F)C[C@H]1F,0.744407601
N#Cc1c(F)c(F)c(N2CC[C@H](N)C2)c(F)c1F,0.744407044
CN1CCN(CC(=O)N2CN[C@H](N)[C@@H]3NCN[C@@H]32)CC1,0.744335912
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@H](CO)O2)cc1F,0.744281986
CCOCC(=O)N1CN[C@H](N)[C@H]2NCN[C@H]21,0.744256838
COCCn1nccc1C(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.744168277
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(C2CCCCC2)/c1=N/C(=O)C(C)(C)Oc1ccc(Cl)cc1,0.744156836
C[C@H]1[C@H](NC(=O)[C@@H]2C[C@@H](N)CN2)C(=O)N1S(=O)(=O)O,0.744146568
CSc1nc2sccc2c(N2CN[C@H](N)[C@@H]3NCN[C@H]32)n1,0.744131034
CO[C@H](C)C(=O)N1CN[C@H](N)[C@H]2NCN[C@@H]21,0.744100177
N[C@@H]1NCN(C(=O)CN2CCNCC2)[C@@H]2NCN[C@@H]21,0.74409264
CCc1cc(C(=O)N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)cs1,0.744085488
COC(=O)c1cnc(Cl)cc1N1CN[C@H](N)[C@H]2NCN[C@H]21,0.744037969
N[C@@H]1NCN(C(=O)c2cc(Cl)ccc2F)[C@H]2NCN[C@@H]21,0.743967878
N[C@@H]1NCN(C(=O)c2csnn2)[C@H]2NCN[C@@H]21,0.743967373
CN(C)[C@@H]1C(O)=C(C(=O)NCN(C)CCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.743956977
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3c1nc(Cl)nc2cccnc21,0.74395626
CCON1C(=O)N[C@@H](c2cc(F)ccc2F)C1=O,0.743952416
CN1C[C@H]2C[C@@H](C1)N2C(=O)c1cc(F)c(F)cc1F,0.743879572
OC12C3C4C1C1C2C3C41O,0.743871211
COC[C@@H](/N=C/c1cc(Cl)cc(Cl)c1O)C(N)=O,0.743866791
Cc1ccnc(SCC(=O)N2CN[C@H](N)[C@H]3NCN[C@H]32)n1,0.743792189
CSC[C@H](C)C(=O)N1CN[C@H](N)[C@H]2NCN[C@H]21,0.743778326
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1F,0.743688801
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3c1cnc(Cl)nc1SC,0.743678162
N[C@@H]1NCN(C(=O)C2CC2)[C@@H]2NCN[C@H]21,0.743658028
N#C[C@H]1CNC[C@H]1NC(=O)c1c(F)c(F)cc(F)c1F,0.743642275
CC1=NC(=O)[C@@H](NC(=O)Nc2c(F)cc(F)cc2F)C=N1,0.743619889
CO[C@H](C)[C@@H](C)N1C(=O)N[C@@H](c2cc(F)ccc2F)C1=O,0.743561336
CCn1cc(CNC(=O)c2cn(CC)c3cc(N4CCN(C)CC4)c(Cl)cc3c2=O)nn1,0.743520425
CCn1cc(C(=O)NC[C@H](F)C(=O)OC)c(=O)c2cc(Cl)c(N3CCN(C)CC3)cc21,0.743452953
COC(=O)[C@@H]1C[C@@H](N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)CN1,0.743428094
C[C@H](N)CN1CCN(c2cc(F)ccc2F)CC1,0.743383679
CCCc1csc(NC(=O)[C@@H]2[C@H](CN)C2(F)F)n1,0.743377772
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@H](CO)O2)cc1F,0.743355529
CCc1nnc(Sc2nc(N)nc(Cl)c2N)s1,0.74329718
CCCCCC/C=N\N1C(=O)[C@H]2[C@@H]3C=C[C@H](O3)[C@H]2C1=O,0.743276925
C[C@@H](N)c1cc(F)c(N(C(=O)CN2CCN(c3ncccn3)CC2)S(C)(=O)=O)c(F)c1,0.743266219
N[C@@H]1NCN(C(=O)Cn2cccn2)[C@H]2NCN[C@H]21,0.743247117
C[C@@H]1CN(C(=O)c2c(F)c(F)cc(F)c2F)CCN1,0.743213367
CCn1cc(C(=O)N[C@H](CO)C(=O)OC)c(=O)c2cc(Cl)c(N3CCN(C)CC3)cc21,0.743151571
O=C(N[C@@H](c1cc(F)ccc1F)C(F)F)[C@@H]1CC(=O)N1,0.743132879
N[C@@H]1NCN(C(=O)c2scnc2C2CC2)[C@H]2NCN[C@@H]21,0.743131088
CCOC(=O)c1nc(Cl)nc(N2CN[C@H](N)[C@H]3NCN[C@H]32)c1[N+](=O)[O-],0.743093445
CN[C@@H](Cc1ccc(Cl)cc1)C(=O)N1CN[C@H](N)[C@H]2NCN[C@H]21,0.743074352
CC(C)CNC(=O)C(=O)Nc1c(F)cc(F)cc1F,0.743052411
C[C@@H]1[C@H](C)NCCN1C(=O)c1cc(F)c(F)cc1F,0.743025896
CCOc1cc(F)c(C(=O)N2CN[C@H](N)[C@@H]3NCN[C@@H]32)c(F)c1,0.742942808
COc1nc(Cl)nc(N2CN[C@H](N)[C@@H]3NCN[C@H]32)n1,0.742828208
C[C@@H](N)C(=O)N1CN[C@H](N)[C@@H]2NCN[C@@H]21,0.742826521
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3CC[C@@](F)(CN)C3)=CCS[C@H]12)c1csc(N)n1,0.742774439
CC[C@H](C)[C@@H](NC)C(=O)N1[C@H]2CN[C@@H](C2)[C@@H]1C(F)(F)F,0.742764333
Cc1cc(=O)c(C(=O)N[C@H](C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,0.742761156
Nc1nnnn1/N=C/c1cc2c(cc1[N+](=O)[O-])OCO2,0.742759588
CO[C@@H]1[C@H](C)[C@@H](NC(=O)C(=O)N2CCN(C)C[C@@H]2CN)C1(C)C,0.742748734
COC[C@H]1CNCCN1C(=O)c1cc(F)c(F)cc1F,0.742740145
NC(=O)c1ccnc(Cl)c1N1CN[C@H](N)[C@H]2NCN[C@H]21,0.742739755
CON=CC(=O)NN1C(=O)[C@H]2[C@H]3C=C[C@@H](O3)[C@H]2C1=O,0.742695254
CC(=O)[C@@H]1[C@H](C)N/C(=N\C#N)N[C@@]1(C)O,0.742677537
C[C@@H]1CC[C@@H](CN)N(c2c(F)nc(F)nc2Cl)C1,0.742637114
CCCOC1CCC(N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)CC1,0.742626493
CNC(=O)CN1CCCc2c(F)c(F)cc(F)c21,0.742612831
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N(S(=O)(=O)O)[C@H]2C)c2ccccc2)C(=O)C1=O,0.742588757
N[C@@H]1NCN(c2nc(Cl)nc3c(Cl)nccc32)[C@H]2NCN[C@@H]21,0.742579841
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@]3(C)CCCO3)[C@H]2SC1,0.742574693
CO[C@H](C)[C@H](C)N1C(=O)N[C@@H](c2cc(F)ccc2F)C1=O,0.742559369
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](Nc3nccnc3C#N)[C@H]2SC1,0.742556557
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3c1nc(Cl)ncc1C#N,0.742550999
COC(=O)[C@]1(F)CCN(C(=O)c2cn3c4c(cc(F)c(N5CCN(C)CC5)c4OC[C@H]3C)c2=O)C1,0.742541356
COCC(=O)NN1C(=O)[C@H]2[C@H]3C=C[C@@H](O3)[C@H]2C1=O,0.742538388
CCCCCCCCCCCCCCCCCCN(C)c1nc(Sc2nc3ccccc3s2)nc(Sc2nc3ccccc3s2)n1,0.742519957
N[C@@H]1NCN(C(=O)C#Cc2ccc(F)cc2F)[C@@H]2NCN[C@H]21,0.742491762
N[C@@H]1NCN(C(=O)Cn2nnnc2S)[C@@H]2NCN[C@@H]21,0.74245591
N[C@@H]1NCN(C(F)(F)c2ccc([N+](=O)[O-])c(Cl)n2)[C@H]2NCN[C@H]21,0.742451957
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3C(=O)[C@@H]1C[C@@]1(F)Cl,0.742421536
CN1CCN(C(=O)C(=O)N[C@H]2CCN(c3c(F)cccc3F)C2=O)[C@@H](CN)C1,0.742394572
CNCCC(=O)N1CN[C@H](N)[C@H]2NCN[C@@H]21,0.742371347
Cc1cnc(Cl)c(N2CN[C@H](N)[C@@H]3NCN[C@H]32)n1,0.742327989
CN[C@@H]1[C@H](O)[C@H](NC)[C@@H]2O[C@]3(O)C(=O)C[C@H](C)O[C@@H]3O[C@H]2[C@H]1O,0.742304409
NCCCNC(=O)C(=O)Nc1c(F)cc(Cl)cc1F,0.742216463
C=Cc1nc(Cl)nc(N2CN[C@H](N)[C@H]3NCN[C@H]32)c1OC,0.742196725
CC(C)[C@@H](NC(=O)Nc1c(F)cc(F)cc1F)C(N)=O,0.742125155
C=C[C@@H](O)C(=O)N[C@@H](c1cc(F)ccc1F)C(F)F,0.742059083
O=C(CN1CSCC1=O)Nc1c(F)cc(F)cc1F,0.741991109
C[C@H](CO)[C@H](C)NC(=O)c1cc(F)c(F)cc1F,0.741864747
NC[C@@H]1[C@H](C(=O)N[C@@H]2CNOC2)C1(F)F,0.74185717
CCC(=O)C(=O)N1CN[C@H](N)[C@H]2NCN[C@@H]21,0.741792404
CCc1ncnc(Cl)c1N1CN[C@H](N)[C@H]2NCN[C@@H]21,0.741780211
CC(=O)N/C(=C\c1cc(F)ccc1F)C(=O)N[C@H](CO)C(N)=O,0.741772329
CC(=O)OCC1=C(C(=O)n2c(N)csc2=N)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0.741676281
C[C@H]1[C@H](NC(=O)c2c(F)ccc(F)c2O)C(=O)N1S(=O)(=O)O,0.741667552
C[C@@H]1CN(c2c(F)nc(F)nc2Cl)[C@H](C)CN1C,0.741655248
C[C@@H](CO)[C@@H](C)NC(=O)c1cc(F)c(F)cc1F,0.741640848
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,0.741542046
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@H](NC(=O)[C@@H](C)n4cc(Cl)cn4)[C@H]3SC2)s1,0.741465367
COCc1nc(CNc2cc(F)cc(C(=O)O)c2F)no1,0.741435554
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3c1cc(Cl)ncc1[N+](=O)[O-],0.741418308
NC(=S)N/N=C1\CCCC\C1=N/NC(N)=S,0.74140832
CCn1cc(C(=O)N[C@H]2[C@H](n3ccc(=N)nc3O)O[C@H](CO)[C@H]2O)c(=O)c2cc3c(cc21)OCO3,0.741403672
COC(OC)[C@@H](C)NC(=O)c1cc(F)c(F)cc1F,0.741392153
CCCCCCn1cc(C(=O)Nc2nc(C34CC5CC(CC(C5)C3)C4)cs2)c(=O)c2cc(F)c(N3CCN(C(=O)OCC)CC3)cc21,0.741347271
C[C@@H]1C[C@H](N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nc(=O)c(=O)[nH]n4C)CS[C@H]23)CN1,0.741319646
COCCn1cnc(C(=O)N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)c1,0.74125285
CSc1nc2ccsc2c(N2CN[C@H](N)[C@H]3NCN[C@@H]32)n1,0.741217706
Cn1cnc(/C=C\C(=O)NN2C(=O)[C@H]3[C@H]4C=C[C@@H](O4)[C@H]3C2=O)c1,0.741214098
N[C@@H]1NCN([C@H](F)Oc2cccc(Cl)n2)[C@@H]2NCN[C@H]21,0.741203049
N[C@@H]1NCN(c2nc(Cl)cc(C3CCNCC3)n2)[C@H]2NCN[C@H]21,0.741084394
N[C@@H]1NCN(c2nc(Cl)nc3cccnc32)[C@@H]2NCN[C@H]21,0.741078494
CNCC(=O)N1CCCc2cc(Cl)cc(F)c21,0.741064742
CCCN(CCOC)C(=O)C1=CCS[C@@H]2[C@H](NC(=O)/C(=N\OC)c3csc(N)n3)C(=O)N12,0.741044199
COCC(=O)COC(=O)c1c(F)c(F)cc(F)c1F,0.741042731
CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)[C@@]12c1cc(F)cc3c1N(C2=O)C1(CCCC1)C[C@H]3C,0.740930404
COCC1(NC(=O)[C@H]2[C@@H](CN)C2(F)F)CCCCC1,0.740890257
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@H](NC(=O)c4nn(C)cc4Cl)[C@H]3SC2)s1,0.740862467
CCO[C@@H](C)C(/C=N/NC(N)=S)=N\NC(N)=S,0.740848166
N[C@@H]1NCN(C(=O)c2cc(Cl)ccc2F)[C@@H]2NCN[C@H]21,0.740841895
Nc1nnnn1/N=C/C=N/n1nnnc1N,0.740821001
Cc1cc(F)cc(C(=O)N2CN[C@H](N)[C@@H]3NCN[C@@H]32)c1Cl,0.740810051
COc1nn([C@H](C)C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)cc1[N+](=O)[O-],0.740758942
CNc1ccc(NC(=O)C2=CCS[C@@H]3[C@H](NC(=O)/C(=N\OC)c4csc(N)n4)C(=O)N23)cn1,0.740744595
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3CCC[C@H](F)C(=O)C3)=CCS[C@H]12)c1csc(N)n1,0.740690872
CSc1cc(F)c(Nc2c(N)c(=O)c2=O)cc1F,0.740677876
N=C(NC(=O)Cc1cc(F)cc(F)c1F)SCCN,0.74066375
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)OCC(C)(C)C)[C@H]2SC1,0.740652278
CNC[C@@H](C)NC(=O)c1cc(F)c(Cl)cc1F,0.740648933
CO[C@H]1CN[C@@H](C(=O)Nc2c(F)cc(Cl)cc2F)C1,0.740576047
N=C1N[C@H]2[C@@H](N1)N(C=O)[C@@H]1NC(N)=N[C@@H]1N2C=O,0.740567776
COCCCN1C(=O)[C@@H]2[C@H]([C@H](C)O)N[C@@]3(C(=O)Nc4ccc(F)cc43)[C@H]2C1=O,0.740539514
N#Cc1c(N)[n+](=O)c2cc(Cl)c(Cl)cc2n1O,0.740486218
C[C@H](N)[C@H](C)NC(=O)[C@@H]1[C@H](CN)C1(F)F,0.740479762
CN1CCN(c2c(N)cc(C#N)n2C2CCCC2)CC1,0.740386577
CC[C@@H](C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)n1nc(C)c(Cl)c1C,0.740349908
N[C@@H]1NCN(c2c(Cl)nnc(Cl)c2N2CCOCC2)[C@H]2NCN[C@H]21,0.740337273
C[C@@H]1[C@H](NC(=O)c2cc(F)c(F)cc2F)CCN1C,0.740295721
Cc1nc(N)ncc1-c1cc(F)c(C(N)=O)cc1F,0.740293867
CNCCNC(=O)C(=O)N1CCN(c2cc(F)ccc2F)CC1,0.740293744
CCOC(=O)c1cnc(Cl)nc1C(F)(F)N1CN[C@H](N)[C@@H]2NCN[C@H]21,0.740270179
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N4CC[C@H](CO)[C@@H](O)C4)cn1c32,0.740189512
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N4CC5(C4)CCCO5)cn1c32,0.740152417
COc1ncc(C)cc1N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.740135308
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3CC([C@@H](C)OC)C3)=CCS[C@H]12)c1csc(N)n1,0.740084837
C[C@H]1[C@@H](N)C(=O)N1S(=O)(=O)O,0.740069992
Nc1c(=O)c(=O)c1NC(=O)[C@H]1C[C@@]1(F)Cl,0.740065008
CC(C)[C@@H](NC(=O)[C@H]1[C@@H](CN)C1(F)F)c1cnn(C)c1,0.740062869
N=C1SCC(=O)N1c1nonc1N,0.740005427
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(C2CCCCC2)/c1=N\C(=O)Cc1cccc2ccccc21,0.73996601
CN1CCN(C(=N)Nc2cc(Cl)ncc2F)CC1,0.739950808
CC[C@@H](NC(=O)c1cc(F)c(F)cc1F)[C@H](C)O,0.739949028
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)COc4ccccc4)[C@@H]3SC2)s1,0.739891288
N[C@@H]1NCN(C(F)(F)c2nc(Cl)cc(Cl)n2)[C@@H]2NCN[C@@H]21,0.7398679
C[C@@]1(O)C=C[C@@H](O)C(C(=O)n2c(N)csc2=N)=C1,0.739845172
CCON(C)C(=O)C(=O)Nc1c(F)cc(F)cc1F,0.739836049
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)c3ncc(F)cn3)[C@H]2SC1,0.739828727
COC(=O)c1cnc(Cl)nc1N1CN[C@H](N)[C@H]2NCN[C@H]21,0.739798954
O=S(=O)(O)C1=C/C(=N\Cl)C=C/C1=N/Cl,0.739784801
N[C@@H]1CN(c2nc(Cl)nc(Cl)c2[N+](=O)[O-])C[C@@H]1F,0.73976661
O=C1N[C@@H](CO)C(=O)N1c1nc(C2CCCCC2)cs1,0.739737122
Cc1c2cccc(O)c2c(O)c2c1C[C@H]1[C@H](N(C)C)[C@H](O)[C@H](C(N)=O)C(=O)[C@]1(O)C2=O,0.73973508
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCS(=O)(=O)N(C)C)cn1c32,0.739701274
CCCCCCCCCCCCCCCCCCCCCCOC(=O)CSc1nnc(SCC(=O)CCCCCCCCCCCCCCCCCCCCCC)s1,0.739699467
Cc1nc(S)sc1CC(=O)N1CN[C@H](N)[C@H]2NCN[C@@H]21,0.739630367
C[C@H]1CN(C)C(=O)CN1c1c(F)c(F)nc(F)c1F,0.73958382
N[C@@H]1NCN(C(=O)Cc2csc(Br)n2)[C@H]2NCN[C@H]21,0.739518934
CC(C)N1CC(NC(=O)c2cn3c4c(cc(F)c(N5CCN(C)CC5)c4OC[C@@H]3C)c2=O)C1,0.739478396
C[C@@H](CN)N(C)C(=O)Nc1c(F)cc(F)cc1F,0.739446546
CN[C@H]1[C@@H](O)[C@@H](OC)O[C@H]1CO,0.739442816
O=C(NCCCn1ccnn1)C(=O)N1CCN(c2nc(F)c(F)cc2F)CC1,0.739433432
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3C(=O)[C@@H]1C[C@H](N)CN1,0.739349294
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3C[C@H](CO)CC[C@@H]3C)=CCS[C@H]12)c1csc(N)n1,0.739341491
COC(OC)C(=O)NN1C(=O)[C@@H]2[C@H]3C=C[C@@H](O3)[C@H]2C1=O,0.739336671
COC(OC)C(=O)NN1C(=O)[C@H]2[C@H]3C=C[C@@H](O3)[C@@H]2C1=O,0.739336666
COC(=O)[C@H]1C[C@@H](N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nc(=O)c(=O)[nH]n4C)CS[C@H]23)CN1,0.739331138
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N(C)CCC3OCCO3)=CCS[C@H]12)c1csc(N)n1,0.739319551
C[C@H](N)C(=O)N([C@@H](C)C(N)=O)C1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,0.73929366
C=C/C(=N/COC)NC(=N)N1CCN(C)CC1,0.739285964
CCn1cc(C(=O)OCC(=O)NC(=O)N[C@@H]2CCCC[C@H]2C)c(=O)c2cc(F)c(N3CCN(C(C)=O)CC3)cc21,0.739279318
COc1ncc(F)c(N2CN[C@H](N)[C@H]3NCN[C@@H]32)n1,0.739154533
C[C@H](O)[C@H]1NC(=O)[C@@H]2C[C@H](NC(=O)c3cc(F)c(F)cc3F)CN2C1=O,0.739128998
CSc1nnc(NC(=O)C2=C([C@H]3CCCO3)S[C@@H]3[C@@H]([C@@H](C)O)C(=O)N23)c(SC)n1,0.739109703
C[C@H](NC(=O)[C@@H]1[C@H](CN)C1(F)F)c1cscn1,0.739056169
CCCC(=O)C(=O)N1CN[C@H](N)[C@H]2NCN[C@@H]21,0.739013678
CCn1nc(C(=O)N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)cc1C,0.738968784
COC(=O)CC1=NN(c2c(F)cc(F)cc2F)C(=O)C1,0.738954419
COC(=O)c1cc(F)c(NCC(C)(C)O)cc1F,0.738947664
C[C@H](CCN)NC(=O)c1c(F)c(F)cc(F)c1F,0.738890721
C[C@@H](N)CNC(=O)c1c(F)c(F)cc(F)c1F,0.73887831
COC(=O)c1cc(Cl)ncc1C(F)(F)N1CN[C@H](N)[C@H]2NCN[C@H]21,0.738873051
N[C@@H]1NCN(C(=O)[C@H](O)C2CCCCC2)[C@H]2NCN[C@H]21,0.738868316
O=C(CN1CCNCC1=O)N1CCN(c2nc(F)c(F)cc2F)CC1,0.73885781
CN(C)C(=O)CN1CCCc2c(F)c(F)cc(F)c21,0.738821921
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)c3ccc(N)cn3)[C@H]2SC1,0.738799794
N=c1nc(O)c(F)cn1-c1nc(Cl)ncc1C1CC1,0.738769085
Cc1nnc(CC(=O)Nc2c(F)cc(F)cc2F)o1,0.738754275
O=C(N[C@@H](CO)CCF)c1cc(F)c(F)cc1F,0.738735681
C[C@@H](CO)NN=C1CCOc2c(F)cc(F)cc21,0.73871922
NC(=O)[C@H](CO)NC(=O)c1c(F)c(F)cc(F)c1F,0.738683566
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)NC3=CCOC3=O)=C([C@H]3CCCO3)S[C@H]12,0.738656727
Cc1cc2c(c(Cl)c1)NC(=O)[C@@]21N[C@@H](Cc2ccc(O)c(O)c2)[C@H]2C(=O)N(C3CCCCC3)C(=O)[C@H]21,0.738649552
NC(=S)N/N=C\c1cccc(/C=N\NC(N)=S)n1,0.738567632
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H]3COC(C)(C)O3)[C@H]2SC1,0.738536499
CC[C@H](NC(=S)Nc1c(F)cc(F)cc1F)C(N)=O,0.738528644
C[C@H]1S[C@@H](C)C(=O)NN(c2cc(F)ccc2F)C1=O,0.738528167
C[C@H]1S[C@@H](C)C(=O)N(c2cc(F)ccc2F)NC1=O,0.738528166
CCN(c1c(F)nc(F)nc1Cl)C1CN(C)C1,0.738524581
COc1cc(F)c(F)cc1-n1c(N)csc1=N,0.738516717
C[C@@H](N)[C@H](C)NC(=O)[C@@H]1[C@H](CN)C1(F)F,0.738513596
Cc1cc(Cl)cc2c1NC(=O)[C@]21N[C@H](Cc2c[nH]c3ccccc23)[C@H]2C(=O)N(C3CCCCC3)C(=O)[C@H]21,0.738506874
CSc1cc(N2CN[C@H](N)[C@@H]3NCN[C@H]32)nc(SC)n1,0.738491388
CSc1ncc(Cl)nc1N1CN[C@H](N)[C@@H]2NCN[C@@H]21,0.738465115
Cc1cc(C(=O)N2CN[C@H](N)[C@@H]3NCN[C@@H]32)c(F)cc1F,0.738403258
COCc1ccnc(N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)n1,0.738399106
CN(C)CCNc1c(=O)c(=O)c1N1CCN(c2ccccn2)CC1,0.738395895
C[C@@H](C(=O)NN1C(=O)[C@H]2[C@H]3C=C[C@@H](O3)[C@H]2C1=O)N(C)C,0.738348335
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1,0.738323434
CCc1cc(C(=O)N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)nn1C,0.738319181
Nc1nnnn1/N=C/c1ccc(Cl)cc1Cl,0.738243401
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(c4c(O)c(/C=[N+](\[O-])N5CCN(C)CC5)c(c(O)c4c(O)c3C)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C2=O,0.738237101
Cn1c(N)c(C(=O)CSc2nc3sc4c(c3c(=O)n2C2CCCC2)CCCC4)c(=O)n(C)c1=O,0.738236392
CCn1cc(C(=O)NCCC[S@@](C)=O)c(=O)c2cc(Cl)c(N3CCN(C)CC3)cc21,0.738217124
N[C@@H]1NCN(C(=O)C2CCNCC2)[C@H]2NCN[C@H]21,0.738215505
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N[C@@H]3CC=CCC3)=CCS[C@H]12)c1csc(N)n1,0.738212492
CC(=O)[C@@H]1CCN(C(=O)c2cn3c4c(cc(F)c(N5CCN(C)CC5)c4OC[C@H]3C)c2=O)C1,0.738201781
Cc1nc(Cl)nc(N2CN[C@H](N)[C@@H]3NCN[C@H]32)c1C#N,0.738183251
CC/C=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,0.738171774
COC(OC)C(=O)N[C@H]1COc2cc(F)cc(F)c21,0.738124706
N[C@@H]1NCN(C(F)(F)c2nc(Cl)ncc2Cl)[C@@H]2NCN[C@H]21,0.738115694
COc1nnc(Cl)cc1C(F)(F)N1CN[C@H](N)[C@H]2NCN[C@H]21,0.738101326
CCOC(=O)c1c(NC(C)=O)c2c3c(sc2n1CC(=O)Nc1c(F)c(F)cc(F)c1F)CCCC3,0.738081685
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C[C@H]3CCCNC3)[C@H]2SC1,0.73807299
CC[C@@H](NC(=O)c1cc(F)c(F)cc1F)C(N)=O,0.737993346
Nc1nc(O)c(/N=N/c2ccc(F)cc2F)c(=O)[nH]1,0.737968452
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC[C@H](O)c3ccccc3)[C@H]2SC1,0.737906614
O=C(Nc1c(F)cc(F)cc1F)N1CCNCC1,0.737888597
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3C(=O)c1sc(N)nc1C,0.737830527
